path,filename,video_id,ok_read,sample_rate,channels,duration_s,rms_dbfs,peak_dbfs,silence_ratio,clipping_ratio,keep_auto,reason
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_209.wav,fc4oF-q1SXg_seg_209.wav,fc4oF-q1SXg,True,16000,1,3.0,-19.3791,-3.1659,0.1191,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_210.wav,fc4oF-q1SXg_seg_210.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.1831,-4.8991,0.3164,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_211.wav,fc4oF-q1SXg_seg_211.wav,fc4oF-q1SXg,True,16000,1,3.0,-22.6523,-6.3772,0.1876,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_212.wav,fc4oF-q1SXg_seg_212.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.0757,-6.0631,0.3273,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_213.wav,fc4oF-q1SXg_seg_213.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.4055,-7.5803,0.3092,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_214.wav,fc4oF-q1SXg_seg_214.wav,fc4oF-q1SXg,True,16000,1,3.0,-26.8667,-8.3548,0.3679,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_215.wav,fc4oF-q1SXg_seg_215.wav,fc4oF-q1SXg,True,16000,1,3.0,-27.8676,-5.7405,0.4372,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_216.wav,fc4oF-q1SXg_seg_216.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.2954,-5.943,0.2929,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_217.wav,fc4oF-q1SXg_seg_217.wav,fc4oF-q1SXg,True,16000,1,3.0,-20.6189,-5.0895,0.3915,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_218.wav,fc4oF-q1SXg_seg_218.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.8884,-7.0715,0.3156,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_219.wav,fc4oF-q1SXg_seg_219.wav,fc4oF-q1SXg,True,16000,1,3.0,-25.737,-7.1829,0.253,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_220.wav,fc4oF-q1SXg_seg_220.wav,fc4oF-q1SXg,True,16000,1,3.0,-25.1296,-4.3162,0.6106,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_221.wav,fc4oF-q1SXg_seg_221.wav,fc4oF-q1SXg,True,16000,1,3.0,-21.0375,-2.515,0.2435,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_222.wav,fc4oF-q1SXg_seg_222.wav,fc4oF-q1SXg,True,16000,1,3.0,-27.1054,-8.8802,0.3299,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_223.wav,fc4oF-q1SXg_seg_223.wav,fc4oF-q1SXg,True,16000,1,3.0,-30.364,-11.054,0.5898,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_224.wav,fc4oF-q1SXg_seg_224.wav,fc4oF-q1SXg,True,16000,1,3.0,-22.5515,-0.4921,0.1988,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_225.wav,fc4oF-q1SXg_seg_225.wav,fc4oF-q1SXg,True,16000,1,3.0,-16.6127,-0.907,0.283,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_226.wav,fc4oF-q1SXg_seg_226.wav,fc4oF-q1SXg,True,16000,1,3.0,-21.292,-4.6888,0.1711,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_227.wav,fc4oF-q1SXg_seg_227.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.0092,-7.316,0.2042,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_228.wav,fc4oF-q1SXg_seg_228.wav,fc4oF-q1SXg,True,16000,1,3.0,-28.7278,-9.1094,0.4837,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_229.wav,fc4oF-q1SXg_seg_229.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.8431,-3.8791,0.2013,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_230.wav,fc4oF-q1SXg_seg_230.wav,fc4oF-q1SXg,True,16000,1,3.0,-29.0776,-10.1022,0.4546,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_231.wav,fc4oF-q1SXg_seg_231.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.1983,-5.823,0.2535,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_232.wav,fc4oF-q1SXg_seg_232.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.9819,-7.2449,0.3641,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_233.wav,fc4oF-q1SXg_seg_233.wav,fc4oF-q1SXg,True,16000,1,3.0,-29.3981,-10.5476,0.5606,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_234.wav,fc4oF-q1SXg_seg_234.wav,fc4oF-q1SXg,True,16000,1,3.0,-21.0957,-3.5802,0.3763,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_235.wav,fc4oF-q1SXg_seg_235.wav,fc4oF-q1SXg,True,16000,1,3.0,-21.2629,-5.887,0.2061,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_236.wav,fc4oF-q1SXg_seg_236.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.0479,-7.9028,0.3166,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_237.wav,fc4oF-q1SXg_seg_237.wav,fc4oF-q1SXg,True,16000,1,3.0,-25.1004,-5.4602,0.2747,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_238.wav,fc4oF-q1SXg_seg_238.wav,fc4oF-q1SXg,True,16000,1,3.0,-30.7299,-11.6433,0.5783,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_239.wav,fc4oF-q1SXg_seg_239.wav,fc4oF-q1SXg,True,16000,1,3.0,-21.3641,-3.2084,0.2881,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_240.wav,fc4oF-q1SXg_seg_240.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.8922,-9.478,0.1707,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_241.wav,fc4oF-q1SXg_seg_241.wav,fc4oF-q1SXg,True,16000,1,3.0,-20.8897,-5.759,0.2985,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_242.wav,fc4oF-q1SXg_seg_242.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.6725,-5.6883,0.2327,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_243.wav,fc4oF-q1SXg_seg_243.wav,fc4oF-q1SXg,True,16000,1,3.0,-25.6866,-8.842,0.2903,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_244.wav,fc4oF-q1SXg_seg_244.wav,fc4oF-q1SXg,True,16000,1,3.0,-26.6357,-7.3864,0.424,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_245.wav,fc4oF-q1SXg_seg_245.wav,fc4oF-q1SXg,True,16000,1,3.0,-20.4823,-4.4382,0.3182,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_246.wav,fc4oF-q1SXg_seg_246.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.9043,-8.4975,0.3333,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_247.wav,fc4oF-q1SXg_seg_247.wav,fc4oF-q1SXg,True,16000,1,3.0,-22.1804,-2.6284,0.4595,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_248.wav,fc4oF-q1SXg_seg_248.wav,fc4oF-q1SXg,True,16000,1,3.0,-26.632,-5.1143,0.4417,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_249.wav,fc4oF-q1SXg_seg_249.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.1578,-4.9862,0.23,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_250.wav,fc4oF-q1SXg_seg_250.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.9705,-5.6816,0.2565,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_251.wav,fc4oF-q1SXg_seg_251.wav,fc4oF-q1SXg,True,16000,1,3.0,-28.9824,-7.8339,0.7046,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_252.wav,fc4oF-q1SXg_seg_252.wav,fc4oF-q1SXg,True,16000,1,3.0,-19.5082,-4.6046,0.2194,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_253.wav,fc4oF-q1SXg_seg_253.wav,fc4oF-q1SXg,True,16000,1,3.0,-22.6561,-7.4094,0.1858,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_254.wav,fc4oF-q1SXg_seg_254.wav,fc4oF-q1SXg,True,16000,1,3.0,-22.8343,-5.4631,0.4209,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_255.wav,fc4oF-q1SXg_seg_255.wav,fc4oF-q1SXg,True,16000,1,3.0,-22.3377,-3.7565,0.4566,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_256.wav,fc4oF-q1SXg_seg_256.wav,fc4oF-q1SXg,True,16000,1,3.0,-25.8464,-7.6197,0.3314,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_257.wav,fc4oF-q1SXg_seg_257.wav,fc4oF-q1SXg,True,16000,1,3.0,-25.6302,-5.2432,0.3185,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_258.wav,fc4oF-q1SXg_seg_258.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.2371,-5.6293,0.37,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_259.wav,fc4oF-q1SXg_seg_259.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.0233,-6.6061,0.3267,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_260.wav,fc4oF-q1SXg_seg_260.wav,fc4oF-q1SXg,True,16000,1,3.0,-28.482,-9.0461,0.4287,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_261.wav,fc4oF-q1SXg_seg_261.wav,fc4oF-q1SXg,True,16000,1,3.0,-26.6346,-9.296,0.4108,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_262.wav,fc4oF-q1SXg_seg_262.wav,fc4oF-q1SXg,True,16000,1,3.0,-26.2191,-8.7399,0.2804,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_263.wav,fc4oF-q1SXg_seg_263.wav,fc4oF-q1SXg,True,16000,1,3.0,-28.1507,-9.9917,0.3725,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_264.wav,fc4oF-q1SXg_seg_264.wav,fc4oF-q1SXg,True,16000,1,3.0,-26.6443,-8.4609,0.3973,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_265.wav,fc4oF-q1SXg_seg_265.wav,fc4oF-q1SXg,True,16000,1,3.0,-29.0176,-8.224,0.5416,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_266.wav,fc4oF-q1SXg_seg_266.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.6185,-9.0852,0.1791,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_267.wav,fc4oF-q1SXg_seg_267.wav,fc4oF-q1SXg,True,16000,1,3.0,-26.8535,-6.2772,0.5058,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_268.wav,fc4oF-q1SXg_seg_268.wav,fc4oF-q1SXg,True,16000,1,3.0,-27.1809,-8.552,0.2695,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_269.wav,fc4oF-q1SXg_seg_269.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.717,-6.4856,0.3416,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_270.wav,fc4oF-q1SXg_seg_270.wav,fc4oF-q1SXg,True,16000,1,3.0,-28.3096,-9.7857,0.2907,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_271.wav,fc4oF-q1SXg_seg_271.wav,fc4oF-q1SXg,True,16000,1,3.0,-28.5757,-12.1361,0.4157,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_272.wav,fc4oF-q1SXg_seg_272.wav,fc4oF-q1SXg,True,16000,1,3.0,-28.1241,-7.2266,0.4501,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_273.wav,fc4oF-q1SXg_seg_273.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.3984,-6.077,0.2723,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_274.wav,fc4oF-q1SXg_seg_274.wav,fc4oF-q1SXg,True,16000,1,3.0,-31.1624,-11.8059,0.6499,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_275.wav,fc4oF-q1SXg_seg_275.wav,fc4oF-q1SXg,True,16000,1,3.0,-20.2416,-5.5803,0.1757,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_276.wav,fc4oF-q1SXg_seg_276.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.3229,-5.1152,0.2413,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_277.wav,fc4oF-q1SXg_seg_277.wav,fc4oF-q1SXg,True,16000,1,3.0,-27.4197,-9.0109,0.4555,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_278.wav,fc4oF-q1SXg_seg_278.wav,fc4oF-q1SXg,True,16000,1,3.0,-24.2048,-7.2785,0.3884,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_279.wav,fc4oF-q1SXg_seg_279.wav,fc4oF-q1SXg,True,16000,1,3.0,-25.0872,-9.5049,0.2063,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_280.wav,fc4oF-q1SXg_seg_280.wav,fc4oF-q1SXg,True,16000,1,3.0,-29.9214,-11.4342,0.422,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_281.wav,fc4oF-q1SXg_seg_281.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.8295,-3.0112,0.4044,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_282.wav,fc4oF-q1SXg_seg_282.wav,fc4oF-q1SXg,True,16000,1,3.0,-21.25,-6.6044,0.1676,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_283.wav,fc4oF-q1SXg_seg_283.wav,fc4oF-q1SXg,True,16000,1,3.0,-23.7757,-5.4259,0.4711,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_284.wav,fc4oF-q1SXg_seg_284.wav,fc4oF-q1SXg,True,16000,1,3.0,-20.2269,-2.3471,0.3114,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_285.wav,fc4oF-q1SXg_seg_285.wav,fc4oF-q1SXg,True,16000,1,3.0,-25.4531,-8.6053,0.3713,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_286.wav,fc4oF-q1SXg_seg_286.wav,fc4oF-q1SXg,True,16000,1,3.0,-25.2061,-8.3652,0.3448,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_287.wav,fc4oF-q1SXg_seg_287.wav,fc4oF-q1SXg,True,16000,1,3.0,-26.4267,-8.7232,0.2189,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_288.wav,fc4oF-q1SXg_seg_288.wav,fc4oF-q1SXg,True,16000,1,3.0,-27.1632,-7.9563,0.5827,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_289.wav,fc4oF-q1SXg_seg_289.wav,fc4oF-q1SXg,True,16000,1,3.0,-22.4043,-4.8908,0.4309,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_290.wav,fc4oF-q1SXg_seg_290.wav,fc4oF-q1SXg,True,16000,1,3.0,-22.0262,-4.3577,0.2836,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\fc4oF-q1SXg_seg_291.wav,fc4oF-q1SXg_seg_291.wav,fc4oF-q1SXg,True,16000,1,3.0,-26.0733,-7.9384,0.3822,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_000.wav,G4EAQfQ9qb4_seg_000.wav,G4EAQfQ9qb4,True,16000,1,3.0,-41.0425,-26.793,0.6422,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_001.wav,G4EAQfQ9qb4_seg_001.wav,G4EAQfQ9qb4,True,16000,1,3.0,-43.9079,-29.1938,0.6956,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_002.wav,G4EAQfQ9qb4_seg_002.wav,G4EAQfQ9qb4,True,16000,1,3.0,-42.1134,-26.4521,0.7105,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_003.wav,G4EAQfQ9qb4_seg_003.wav,G4EAQfQ9qb4,True,16000,1,3.0,-43.1441,-27.7864,0.6642,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_004.wav,G4EAQfQ9qb4_seg_004.wav,G4EAQfQ9qb4,True,16000,1,3.0,-47.9313,-29.3713,0.8698,0.0,False,mostly_silence:0.87
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_005.wav,G4EAQfQ9qb4_seg_005.wav,G4EAQfQ9qb4,True,16000,1,3.0,-39.5973,-22.0095,0.6402,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_006.wav,G4EAQfQ9qb4_seg_006.wav,G4EAQfQ9qb4,True,16000,1,3.0,-42.4816,-27.9107,0.6669,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_007.wav,G4EAQfQ9qb4_seg_007.wav,G4EAQfQ9qb4,True,16000,1,3.0,-43.6831,-25.3692,0.7341,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_008.wav,G4EAQfQ9qb4_seg_008.wav,G4EAQfQ9qb4,True,16000,1,3.0,-39.4954,-22.5257,0.55,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_009.wav,G4EAQfQ9qb4_seg_009.wav,G4EAQfQ9qb4,True,16000,1,3.0,-42.1555,-28.8054,0.6079,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_010.wav,G4EAQfQ9qb4_seg_010.wav,G4EAQfQ9qb4,True,16000,1,3.0,-40.1617,-22.2535,0.6281,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_011.wav,G4EAQfQ9qb4_seg_011.wav,G4EAQfQ9qb4,True,16000,1,3.0,-42.4956,-25.8859,0.646,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_012.wav,G4EAQfQ9qb4_seg_012.wav,G4EAQfQ9qb4,True,16000,1,3.0,-40.2291,-24.3494,0.6498,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\G4EAQfQ9qb4_seg_013.wav,G4EAQfQ9qb4_seg_013.wav,G4EAQfQ9qb4,True,16000,1,2.097,-40.0832,-25.1123,0.5853,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_000.wav,g6oef19xr38_seg_000.wav,g6oef19xr38,True,16000,1,3.0,-25.2965,-13.2509,0.0947,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_001.wav,g6oef19xr38_seg_001.wav,g6oef19xr38,True,16000,1,3.0,-23.6166,-5.249,0.1588,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_002.wav,g6oef19xr38_seg_002.wav,g6oef19xr38,True,16000,1,3.0,-25.8991,-8.878,0.1966,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_003.wav,g6oef19xr38_seg_003.wav,g6oef19xr38,True,16000,1,3.0,-26.3368,-10.1259,0.1361,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_004.wav,g6oef19xr38_seg_004.wav,g6oef19xr38,True,16000,1,3.0,-28.2219,-11.9957,0.2226,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_005.wav,g6oef19xr38_seg_005.wav,g6oef19xr38,True,16000,1,3.0,-26.7542,-8.1445,0.1794,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_006.wav,g6oef19xr38_seg_006.wav,g6oef19xr38,True,16000,1,3.0,-27.4625,-10.8714,0.211,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_007.wav,g6oef19xr38_seg_007.wav,g6oef19xr38,True,16000,1,3.0,-27.754,-8.8266,0.2645,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_008.wav,g6oef19xr38_seg_008.wav,g6oef19xr38,True,16000,1,3.0,-27.7595,-9.8736,0.2531,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_009.wav,g6oef19xr38_seg_009.wav,g6oef19xr38,True,16000,1,3.0,-28.7103,-8.9691,0.4446,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_010.wav,g6oef19xr38_seg_010.wav,g6oef19xr38,True,16000,1,3.0,-26.7465,-8.5619,0.4288,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_011.wav,g6oef19xr38_seg_011.wav,g6oef19xr38,True,16000,1,3.0,-29.5604,-12.3488,0.4881,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_012.wav,g6oef19xr38_seg_012.wav,g6oef19xr38,True,16000,1,3.0,-27.3403,-9.8062,0.3704,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_013.wav,g6oef19xr38_seg_013.wav,g6oef19xr38,True,16000,1,3.0,-27.757,-8.7981,0.3812,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_014.wav,g6oef19xr38_seg_014.wav,g6oef19xr38,True,16000,1,3.0,-26.6192,-7.3592,0.4411,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_015.wav,g6oef19xr38_seg_015.wav,g6oef19xr38,True,16000,1,3.0,-26.5308,-8.073,0.2153,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_016.wav,g6oef19xr38_seg_016.wav,g6oef19xr38,True,16000,1,3.0,-27.9837,-9.516,0.2644,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_017.wav,g6oef19xr38_seg_017.wav,g6oef19xr38,True,16000,1,3.0,-27.3327,-8.9899,0.224,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_018.wav,g6oef19xr38_seg_018.wav,g6oef19xr38,True,16000,1,3.0,-27.5653,-11.0389,0.201,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_019.wav,g6oef19xr38_seg_019.wav,g6oef19xr38,True,16000,1,3.0,-24.9408,-7.4813,0.1546,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_020.wav,g6oef19xr38_seg_020.wav,g6oef19xr38,True,16000,1,3.0,-26.8449,-8.4504,0.2776,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_021.wav,g6oef19xr38_seg_021.wav,g6oef19xr38,True,16000,1,3.0,-25.9852,-7.9133,0.2437,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_022.wav,g6oef19xr38_seg_022.wav,g6oef19xr38,True,16000,1,3.0,-26.6463,-8.7762,0.1993,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_023.wav,g6oef19xr38_seg_023.wav,g6oef19xr38,True,16000,1,3.0,-25.9069,-9.1724,0.2761,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_024.wav,g6oef19xr38_seg_024.wav,g6oef19xr38,True,16000,1,3.0,-21.544,-3.2322,0.1128,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_025.wav,g6oef19xr38_seg_025.wav,g6oef19xr38,True,16000,1,3.0,-23.1704,-4.4497,0.2684,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_026.wav,g6oef19xr38_seg_026.wav,g6oef19xr38,True,16000,1,3.0,-23.0096,-7.0035,0.2365,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_027.wav,g6oef19xr38_seg_027.wav,g6oef19xr38,True,16000,1,3.0,-22.9778,-7.7721,0.2753,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_028.wav,g6oef19xr38_seg_028.wav,g6oef19xr38,True,16000,1,3.0,-24.2455,-7.8575,0.2202,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_029.wav,g6oef19xr38_seg_029.wav,g6oef19xr38,True,16000,1,3.0,-23.5929,-8.0328,0.2727,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_030.wav,g6oef19xr38_seg_030.wav,g6oef19xr38,True,16000,1,3.0,-23.7356,-8.0141,0.2751,0.0,True,ok
data\interim\segmented\spasmodic_dysphonia\g6oef19xr38_seg_031.wav,g6oef19xr38_seg_031.wav,g6oef19xr38,True,16000,1,3.0,-23.5145,-6.1214,0.2074,0.0,True,ok
