path,filename,video_id,ok_read,sample_rate,channels,duration_s,rms_dbfs,peak_dbfs,silence_ratio,clipping_ratio,keep_auto,reason
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_000.wav,0wEoXWnHJjs_seg_000.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.9398,-9.6301,0.3569,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_001.wav,0wEoXWnHJjs_seg_001.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.6608,-9.7661,0.4615,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_002.wav,0wEoXWnHJjs_seg_002.wav,0wEoXWnHJjs,True,16000,1,3.0,-38.0138,-11.0749,0.812,0.0,False,mostly_silence:0.81
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_003.wav,0wEoXWnHJjs_seg_003.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.3615,-8.5797,0.4345,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_004.wav,0wEoXWnHJjs_seg_004.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.3564,-9.95,0.4631,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_005.wav,0wEoXWnHJjs_seg_005.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.3241,-8.3645,0.4656,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_006.wav,0wEoXWnHJjs_seg_006.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.5237,-8.6332,0.3144,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_007.wav,0wEoXWnHJjs_seg_007.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.8174,-10.1848,0.3471,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_008.wav,0wEoXWnHJjs_seg_008.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.2494,-7.3691,0.5933,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_009.wav,0wEoXWnHJjs_seg_009.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.0082,-9.2313,0.402,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_010.wav,0wEoXWnHJjs_seg_010.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.7171,-9.6679,0.5517,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_011.wav,0wEoXWnHJjs_seg_011.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.9054,-7.7146,0.3386,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_012.wav,0wEoXWnHJjs_seg_012.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.6774,-9.1877,0.4253,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_013.wav,0wEoXWnHJjs_seg_013.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.3363,-8.2199,0.643,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_014.wav,0wEoXWnHJjs_seg_014.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.2007,-7.9371,0.5572,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_015.wav,0wEoXWnHJjs_seg_015.wav,0wEoXWnHJjs,True,16000,1,3.0,-30.0283,-9.7473,0.7916,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_016.wav,0wEoXWnHJjs_seg_016.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.0809,-7.1417,0.4609,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_017.wav,0wEoXWnHJjs_seg_017.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.3942,-8.677,0.3248,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_018.wav,0wEoXWnHJjs_seg_018.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.7025,-8.8054,0.3617,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_019.wav,0wEoXWnHJjs_seg_019.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.1001,-10.0996,0.5221,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_020.wav,0wEoXWnHJjs_seg_020.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.6067,-9.1011,0.7742,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_021.wav,0wEoXWnHJjs_seg_021.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.2459,-9.2937,0.4004,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_022.wav,0wEoXWnHJjs_seg_022.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.2458,-9.3853,0.3319,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_023.wav,0wEoXWnHJjs_seg_023.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.2179,-10.4916,0.5474,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_024.wav,0wEoXWnHJjs_seg_024.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.1767,-9.9533,0.5082,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_025.wav,0wEoXWnHJjs_seg_025.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.3943,-8.6196,0.4544,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_026.wav,0wEoXWnHJjs_seg_026.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.9416,-7.6484,0.3952,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_027.wav,0wEoXWnHJjs_seg_027.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.5574,-8.4862,0.3644,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_028.wav,0wEoXWnHJjs_seg_028.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.3236,-9.1542,0.388,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_029.wav,0wEoXWnHJjs_seg_029.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.4286,-9.2321,0.437,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_030.wav,0wEoXWnHJjs_seg_030.wav,0wEoXWnHJjs,True,16000,1,3.0,-23.5598,-6.9032,0.3113,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_031.wav,0wEoXWnHJjs_seg_031.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.8047,-9.7718,0.4055,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_032.wav,0wEoXWnHJjs_seg_032.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.0243,-10.4447,0.6338,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_033.wav,0wEoXWnHJjs_seg_033.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.24,-11.1272,0.4143,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_034.wav,0wEoXWnHJjs_seg_034.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.8819,-7.044,0.5039,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_035.wav,0wEoXWnHJjs_seg_035.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.8374,-9.5525,0.4149,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_036.wav,0wEoXWnHJjs_seg_036.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.2519,-8.7573,0.4758,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_037.wav,0wEoXWnHJjs_seg_037.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.9616,-8.1519,0.3324,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_038.wav,0wEoXWnHJjs_seg_038.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.7937,-9.0898,0.1542,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_039.wav,0wEoXWnHJjs_seg_039.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.4967,-9.5255,0.6366,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_040.wav,0wEoXWnHJjs_seg_040.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.0594,-9.6261,0.6796,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_041.wav,0wEoXWnHJjs_seg_041.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.1892,-9.2674,0.6213,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_042.wav,0wEoXWnHJjs_seg_042.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.2255,-9.8769,0.2057,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_043.wav,0wEoXWnHJjs_seg_043.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.6358,-11.2348,0.5957,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_044.wav,0wEoXWnHJjs_seg_044.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.937,-10.3919,0.3942,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_045.wav,0wEoXWnHJjs_seg_045.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.5952,-10.9067,0.4077,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_046.wav,0wEoXWnHJjs_seg_046.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.7204,-11.2842,0.4996,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_047.wav,0wEoXWnHJjs_seg_047.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.3295,-9.8415,0.5259,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_048.wav,0wEoXWnHJjs_seg_048.wav,0wEoXWnHJjs,True,16000,1,3.0,-30.2125,-11.9442,0.4309,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_049.wav,0wEoXWnHJjs_seg_049.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.4713,-7.9735,0.214,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_050.wav,0wEoXWnHJjs_seg_050.wav,0wEoXWnHJjs,True,16000,1,3.0,-30.8001,-11.5426,0.5005,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_051.wav,0wEoXWnHJjs_seg_051.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.2539,-10.8965,0.5323,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_052.wav,0wEoXWnHJjs_seg_052.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.156,-6.815,0.3636,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_053.wav,0wEoXWnHJjs_seg_053.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.5869,-7.8653,0.3415,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_054.wav,0wEoXWnHJjs_seg_054.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.7755,-9.4355,0.2967,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_055.wav,0wEoXWnHJjs_seg_055.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.0589,-11.0635,0.4692,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_056.wav,0wEoXWnHJjs_seg_056.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.6366,-7.743,0.6319,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_057.wav,0wEoXWnHJjs_seg_057.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.8428,-9.1778,0.5955,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_058.wav,0wEoXWnHJjs_seg_058.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.7647,-7.3487,0.381,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_059.wav,0wEoXWnHJjs_seg_059.wav,0wEoXWnHJjs,True,16000,1,3.0,-32.9435,-7.8196,0.6523,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_060.wav,0wEoXWnHJjs_seg_060.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.8574,-9.7702,0.4629,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_061.wav,0wEoXWnHJjs_seg_061.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.1118,-8.1114,0.6498,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_062.wav,0wEoXWnHJjs_seg_062.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.5135,-10.8243,0.3247,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_063.wav,0wEoXWnHJjs_seg_063.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.7896,-7.7371,0.367,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_064.wav,0wEoXWnHJjs_seg_064.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.514,-8.1981,0.2873,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_065.wav,0wEoXWnHJjs_seg_065.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.5898,-7.9464,0.5556,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_066.wav,0wEoXWnHJjs_seg_066.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.5159,-8.6476,0.358,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_067.wav,0wEoXWnHJjs_seg_067.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.4383,-8.8464,0.4108,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_068.wav,0wEoXWnHJjs_seg_068.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.6737,-7.1986,0.3641,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_069.wav,0wEoXWnHJjs_seg_069.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.2598,-6.5552,0.4636,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_070.wav,0wEoXWnHJjs_seg_070.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.9846,-8.5711,0.4221,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_071.wav,0wEoXWnHJjs_seg_071.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.7106,-6.8669,0.2645,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_072.wav,0wEoXWnHJjs_seg_072.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.3026,-6.0764,0.3465,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_073.wav,0wEoXWnHJjs_seg_073.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.6366,-8.9773,0.3591,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_074.wav,0wEoXWnHJjs_seg_074.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.9799,-4.6321,0.4542,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_075.wav,0wEoXWnHJjs_seg_075.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.8406,-9.2821,0.6292,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_076.wav,0wEoXWnHJjs_seg_076.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.7557,-7.9695,0.449,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_077.wav,0wEoXWnHJjs_seg_077.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.3096,-8.0824,0.5689,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_078.wav,0wEoXWnHJjs_seg_078.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.889,-6.0898,0.5737,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_079.wav,0wEoXWnHJjs_seg_079.wav,0wEoXWnHJjs,True,16000,1,3.0,-32.098,-8.0683,0.7147,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_080.wav,0wEoXWnHJjs_seg_080.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.0058,-6.8284,0.4347,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_081.wav,0wEoXWnHJjs_seg_081.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.4665,-8.1872,0.4319,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_082.wav,0wEoXWnHJjs_seg_082.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.5204,-7.4618,0.3006,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_083.wav,0wEoXWnHJjs_seg_083.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.7437,-9.5175,0.2488,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_084.wav,0wEoXWnHJjs_seg_084.wav,0wEoXWnHJjs,True,16000,1,3.0,-23.3128,-6.0031,0.4344,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_085.wav,0wEoXWnHJjs_seg_085.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.1092,-8.2405,0.249,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_086.wav,0wEoXWnHJjs_seg_086.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.4349,-9.296,0.4256,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_087.wav,0wEoXWnHJjs_seg_087.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.1101,-8.6146,0.4911,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_088.wav,0wEoXWnHJjs_seg_088.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.6678,-9.5916,0.5715,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_089.wav,0wEoXWnHJjs_seg_089.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.5235,-9.853,0.2921,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_090.wav,0wEoXWnHJjs_seg_090.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.4426,-9.5788,0.401,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_091.wav,0wEoXWnHJjs_seg_091.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.5678,-9.6566,0.2464,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_092.wav,0wEoXWnHJjs_seg_092.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.4613,-9.7457,0.2577,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_093.wav,0wEoXWnHJjs_seg_093.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.4024,-8.972,0.6083,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_094.wav,0wEoXWnHJjs_seg_094.wav,0wEoXWnHJjs,True,16000,1,3.0,-33.6179,-9.8596,0.7752,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_095.wav,0wEoXWnHJjs_seg_095.wav,0wEoXWnHJjs,True,16000,1,3.0,-30.2366,-11.7216,0.5449,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_096.wav,0wEoXWnHJjs_seg_096.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.4169,-5.6939,0.4852,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_097.wav,0wEoXWnHJjs_seg_097.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.3626,-7.2994,0.448,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_098.wav,0wEoXWnHJjs_seg_098.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.4387,-9.5732,0.5929,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_099.wav,0wEoXWnHJjs_seg_099.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.3254,-7.3499,0.3769,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_100.wav,0wEoXWnHJjs_seg_100.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.1495,-9.2467,0.5811,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_101.wav,0wEoXWnHJjs_seg_101.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.5504,-7.2382,0.5889,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_102.wav,0wEoXWnHJjs_seg_102.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.6142,-8.6705,0.5594,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_103.wav,0wEoXWnHJjs_seg_103.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.2687,-8.8957,0.2559,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_104.wav,0wEoXWnHJjs_seg_104.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.7243,-9.7051,0.3335,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_105.wav,0wEoXWnHJjs_seg_105.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.3389,-7.6644,0.601,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_106.wav,0wEoXWnHJjs_seg_106.wav,0wEoXWnHJjs,True,16000,1,3.0,-25.4836,-8.1458,0.4817,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_107.wav,0wEoXWnHJjs_seg_107.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.3499,-7.6159,0.46,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_108.wav,0wEoXWnHJjs_seg_108.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.4253,-7.8916,0.3259,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_109.wav,0wEoXWnHJjs_seg_109.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.323,-7.5721,0.3649,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_110.wav,0wEoXWnHJjs_seg_110.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.0289,-8.889,0.3211,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_111.wav,0wEoXWnHJjs_seg_111.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.5004,-12.3126,0.4794,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_112.wav,0wEoXWnHJjs_seg_112.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.0391,-9.7645,0.5266,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_113.wav,0wEoXWnHJjs_seg_113.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.4081,-8.7718,0.389,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_114.wav,0wEoXWnHJjs_seg_114.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.8175,-10.6889,0.5448,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_115.wav,0wEoXWnHJjs_seg_115.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.371,-9.651,0.5539,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_116.wav,0wEoXWnHJjs_seg_116.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.8363,-13.7564,0.2091,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_117.wav,0wEoXWnHJjs_seg_117.wav,0wEoXWnHJjs,True,16000,1,3.0,-31.8728,-10.1977,0.4973,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_118.wav,0wEoXWnHJjs_seg_118.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.5506,-9.618,0.5898,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_119.wav,0wEoXWnHJjs_seg_119.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.8659,-10.4033,0.6731,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_120.wav,0wEoXWnHJjs_seg_120.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.9276,-8.6648,0.354,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_121.wav,0wEoXWnHJjs_seg_121.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.4829,-8.7638,0.3286,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_122.wav,0wEoXWnHJjs_seg_122.wav,0wEoXWnHJjs,True,16000,1,3.0,-35.7028,-9.8481,0.742,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_123.wav,0wEoXWnHJjs_seg_123.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.1836,-8.6936,0.3085,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_124.wav,0wEoXWnHJjs_seg_124.wav,0wEoXWnHJjs,True,16000,1,3.0,-24.9618,-10.3012,0.39,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_125.wav,0wEoXWnHJjs_seg_125.wav,0wEoXWnHJjs,True,16000,1,3.0,-26.3717,-9.6373,0.3149,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_126.wav,0wEoXWnHJjs_seg_126.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.9936,-10.2735,0.5025,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_127.wav,0wEoXWnHJjs_seg_127.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.1983,-9.9217,0.4015,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_128.wav,0wEoXWnHJjs_seg_128.wav,0wEoXWnHJjs,True,16000,1,3.0,-28.4327,-9.9784,0.3227,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_129.wav,0wEoXWnHJjs_seg_129.wav,0wEoXWnHJjs,True,16000,1,3.0,-29.0173,-10.9337,0.3695,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_130.wav,0wEoXWnHJjs_seg_130.wav,0wEoXWnHJjs,True,16000,1,3.0,-33.9482,-17.3204,0.5962,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_131.wav,0wEoXWnHJjs_seg_131.wav,0wEoXWnHJjs,True,16000,1,3.0,-30.6139,-6.8272,0.7137,0.0,True,ok
data\interim\segmented\stuttering\0wEoXWnHJjs_seg_132.wav,0wEoXWnHJjs_seg_132.wav,0wEoXWnHJjs,True,16000,1,3.0,-27.512,-7.8634,0.524,0.0,True,ok
data\interim\segmented\stuttering\2mVwQPdoIxM_seg_000.wav,2mVwQPdoIxM_seg_000.wav,2mVwQPdoIxM,True,16000,1,3.0,-22.7185,-5.2607,0.1738,0.0,True,ok
data\interim\segmented\stuttering\2mVwQPdoIxM_seg_001.wav,2mVwQPdoIxM_seg_001.wav,2mVwQPdoIxM,True,16000,1,3.0,-34.3736,-15.0105,0.6423,0.0,True,ok
