path,filename,video_id,ok_read,sample_rate,channels,duration_s,rms_dbfs,peak_dbfs,silence_ratio,clipping_ratio,keep_auto,reason
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_052.wav,7OHCOFFUamQ_seg_052.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.9514,-0.2941,0.1451,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_053.wav,7OHCOFFUamQ_seg_053.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.2941,-0.0943,0.224,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_054.wav,7OHCOFFUamQ_seg_054.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.2954,-0.4031,0.1395,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_055.wav,7OHCOFFUamQ_seg_055.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.6508,-0.4613,0.1923,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_056.wav,7OHCOFFUamQ_seg_056.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.723,-0.3942,0.2223,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_057.wav,7OHCOFFUamQ_seg_057.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.4312,-0.3746,0.1142,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_058.wav,7OHCOFFUamQ_seg_058.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.0964,-0.2963,0.1621,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_059.wav,7OHCOFFUamQ_seg_059.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.6325,-0.4476,0.126,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_060.wav,7OHCOFFUamQ_seg_060.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.3622,-0.3387,0.2039,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_061.wav,7OHCOFFUamQ_seg_061.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.2991,-0.3649,0.1198,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_062.wav,7OHCOFFUamQ_seg_062.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.7395,-0.3282,0.0769,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_063.wav,7OHCOFFUamQ_seg_063.wav,7OHCOFFUamQ,True,16000,1,3.0,-16.4262,-0.5155,0.2464,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_064.wav,7OHCOFFUamQ_seg_064.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.4715,-0.0072,0.1325,2.1e-05,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_065.wav,7OHCOFFUamQ_seg_065.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.5761,-0.3978,0.1318,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_066.wav,7OHCOFFUamQ_seg_066.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.1094,-0.3646,0.1095,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_067.wav,7OHCOFFUamQ_seg_067.wav,7OHCOFFUamQ,True,16000,1,3.0,-16.5343,-0.2845,0.1221,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_068.wav,7OHCOFFUamQ_seg_068.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.1414,-0.2615,0.1655,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_069.wav,7OHCOFFUamQ_seg_069.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.5748,-0.2919,0.1921,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_070.wav,7OHCOFFUamQ_seg_070.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.8804,-0.3737,0.0967,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_071.wav,7OHCOFFUamQ_seg_071.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.6832,-0.4379,0.1713,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_072.wav,7OHCOFFUamQ_seg_072.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.6695,-0.3867,0.0881,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_073.wav,7OHCOFFUamQ_seg_073.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.6821,-0.3779,0.1446,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_074.wav,7OHCOFFUamQ_seg_074.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.2052,-0.384,0.1477,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_075.wav,7OHCOFFUamQ_seg_075.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.3016,-0.3403,0.1286,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_076.wav,7OHCOFFUamQ_seg_076.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.7805,-0.3585,0.0839,0.0,True,ok
